"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Armenia","2017","Total","February","Data tabulated by year of occurrence","Final figure, complete","2019","2442",""
"Armenia","2017","Total","March","Data tabulated by year of occurrence","Final figure, complete","2019","2568",""
"Armenia","2017","Total","April","Data tabulated by year of occurrence","Final figure, complete","2019","2246",""
"Armenia","2017","Total","May","Data tabulated by year of occurrence","Final figure, complete","2019","2323",""
"Armenia","2017","Total","June","Data tabulated by year of occurrence","Final figure, complete","2019","2103",""
"Armenia","2017","Total","July","Data tabulated by year of occurrence","Final figure, complete","2019","2063",""
"Armenia","2017","Total","August","Data tabulated by year of occurrence","Final figure, complete","2019","2174",""
"Armenia","2017","Total","September","Data tabulated by year of occurrence","Final figure, complete","2019","1712",""
"Armenia","2017","Total","October","Data tabulated by year of occurrence","Final figure, complete","2019","2142",""
"Armenia","2017","Total","November","Data tabulated by year of occurrence","Final figure, complete","2019","2263",""
"Armenia","2017","Total","December","Data tabulated by year of occurrence","Final figure, complete","2019","2304",""
"Armenia","2016","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2018","28226",""
"Armenia","2016","Total","January","Data tabulated by year of occurrence","Final figure, complete","2018","3065",""
"Armenia","2016","Total","February","Data tabulated by year of occurrence","Final figure, complete","2018","1582",""
"Armenia","2016","Total","March","Data tabulated by year of occurrence","Final figure, complete","2018","2258",""
"Armenia","2016","Total","April","Data tabulated by year of occurrence","Final figure, complete","2018","1686",""
"Armenia","2016","Total","May","Data tabulated by year of occurrence","Final figure, complete","2018","2475",""
"Armenia","2016","Total","June","Data tabulated by year of occurrence","Final figure, complete","2018","1952",""
"Armenia","2016","Total","July","Data tabulated by year of occurrence","Final figure, complete","2018","2329",""
"Armenia","2016","Total","August","Data tabulated by year of occurrence","Final figure, complete","2018","2258",""
"Armenia","2016","Total","September","Data tabulated by year of occurrence","Final figure, complete","2018","2049",""
"Armenia","2016","Total","October","Data tabulated by year of occurrence","Final figure, complete","2018","2500",""
"Armenia","2016","Total","November","Data tabulated by year of occurrence","Final figure, complete","2018","2686",""
"Armenia","2016","Total","December","Data tabulated by year of occurrence","Final figure, complete","2018","3386",""
"Armenia","2015","Total","January - March","Data tabulated by year of occurrence","Provisional figure","2015","7708",""
"Armenia","2014","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2016","27714","1"
"Armenia","2014","Total","January","Data tabulated by year of occurrence","Final figure, complete","2016","2885","1"
"Armenia","2014","Total","February","Data tabulated by year of occurrence","Final figure, complete","2016","2555","1"
"Armenia","2014","Total","March","Data tabulated by year of occurrence","Final figure, complete","2016","2491","1"
"Armenia","2014","Total","April","Data tabulated by year of occurrence","Final figure, complete","2016","2374","1"
"Armenia","2014","Total","May","Data tabulated by year of occurrence","Final figure, complete","2016","2247","1"
"Armenia","2014","Total","June","Data tabulated by year of occurrence","Final figure, complete","2016","2142","1"
"Armenia","2014","Total","July","Data tabulated by year of occurrence","Final figure, complete","2016","2194","1"
"Armenia","2014","Total","August","Data tabulated by year of occurrence","Final figure, complete","2016","2107","1"
"Armenia","2014","Total","September","Data tabulated by year of occurrence","Final figure, complete","2016","1871","1"
"Armenia","2014","Total","October","Data tabulated by year of occurrence","Final figure, complete","2016","2185","1"
"Armenia","2014","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","2314","1"
"Armenia","2014","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","2349","1"
"Armenia","2013","Total","January - March","Data tabulated by year of occurrence","Provisional figure","2013","7489",""
"Armenia","2012","Total","January - March","Data tabulated by year of occurrence","Provisional figure","2012","7953",""
"Aruba","2019","Total","January","Data tabulated by year of occurrence","Provisional figure","2019","49",""
"Aruba","2019","Total","February","Data tabulated by year of occurrence","Provisional figure","2019","55",""
"Aruba","2019","Total","March","Data tabulated by year of occurrence","Provisional figure","2019","64",""
"Aruba","2019","Total","April","Data tabulated by year of occurrence","Provisional figure","2019","50",""
"Aruba","2019","Total","May","Data tabulated by year of occurrence","Provisional figure","2019","55",""
"Aruba","2019","Total","June","Data tabulated by year of occurrence","Provisional figure","2019","52",""
"Aruba","2018","Total","Total","Data tabulated by year of occurrence","Provisional figure","2019","717",""
"Aruba","2018","Total","January","Data tabulated by year of occurrence","Provisional figure","2019","70",""
"Aruba","2018","Total","February","Data tabulated by year of occurrence","Provisional figure","2019","63",""
"Aruba","2018","Total","March","Data tabulated by year of occurrence","Provisional figure","2019","60",""
"Aruba","2018","Total","April","Data tabulated by year of occurrence","Provisional figure","2019","66",""
"Aruba","2018","Total","May","Data tabulated by year of occurrence","Provisional figure","2019","62",""
"Aruba","2018","Total","June","Data tabulated by year of occurrence","Provisional figure","2019","49",""
"Aruba","2018","Total","July","Data tabulated by year of occurrence","Provisional figure","2019","65",""
"Aruba","2018","Total","August","Data tabulated by year of occurrence","Provisional figure","2019","55",""
"Aruba","2018","Total","September","Data tabulated by year of occurrence","Provisional figure","2019","46",""
"Aruba","2018","Total","October","Data tabulated by year of occurrence","Provisional figure","2019","57",""
"Aruba","2018","Total","November","Data tabulated by year of occurrence","Provisional figure","2019","68",""
"Aruba","2018","Total","December","Data tabulated by year of occurrence","Provisional figure","2019","56",""
"Aruba","2017","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2018","707",""
"Aruba","2017","Total","January","Data tabulated by year of occurrence","Final figure, complete","2018","66",""
"Aruba","2017","Total","February","Data tabulated by year of occurrence","Final figure, complete","2018","62",""
"Aruba","2017","Total","March","Data tabulated by year of occurrence","Final figure, complete","2018","50",""
"Aruba","2017","Total","April","Data tabulated by year of occurrence","Final figure, complete","2018","58",""
